id,name,category,price,stock
2508,electronics-2508,electronics,60.90,107
2509,clothing-2509,clothing,69.27,452
2510,books-2510,books,95.81,142
2511,home-2511,home,96.35,124
2512,toys-2512,toys,23.15,408
2513,food-2513,food,51.69,425
2514,electronics-2514,electronics,38.94,397
2515,clothing-2515,clothing,68.26,169
2516,books-2516,books,91.78,24
2517,home-2517,home,97.99,275
2518,toys-2518,toys,58.93,8
2519,food-2519,food,92.31,338
2520,electronics-2520,electronics,6.05,211
2521,clothing-2521,clothing,23.26,388
2522,books-2522,books,48.51,353
2523,home-2523,home,97.41,4
2524,toys-2524,toys,29.31,232
2525,food-2525,food,15.49,436
2526,electronics-2526,electronics,97.50,168
2527,clothing-2527,clothing,89.24,375
2528,books-2528,books,88.57,279
2529,home-2529,home,6.94,348
2530,toys-2530,toys,84.57,314
2531,food-2531,food,53.17,76
2532,electronics-2532,electronics,11.58,383
2533,clothing-2533,clothing,49.02,433
2534,books-2534,books,44.54,394
2535,home-2535,home,43.09,224
2536,toys-2536,toys,31.10,443
2537,food-2537,food,26.21,332
2538,electronics-2538,electronics,90.97,28
2539,clothing-2539,clothing,63.40,384
2540,books-2540,books,40.18,478
2541,home-2541,home,6.66,211
2542,toys-2542,toys,22.95,4
2543,food-2543,food,21.92,471
2544,electronics-2544,electronics,66.30,346
2545,clothing-2545,clothing,31.53,238
2546,books-2546,books,83.33,474
2547,home-2547,home,32.14,456
2548,toys-2548,toys,90.54,105
2549,food-2549,food,80.89,307
2550,electronics-2550,electronics,12.25,340
2551,clothing-2551,clothing,30.64,394
2552,books-2552,books,91.79,396
2553,home-2553,home,31.47,114
2554,toys-2554,toys,66.58,114
2555,food-2555,food,52.96,93
2556,electronics-2556,electronics,41.42,13
2557,clothing-2557,clothing,59.84,351
2558,books-2558,books,35.88,82
2559,home-2559,home,63.61,263
2560,toys-2560,toys,57.50,470
2561,food-2561,food,93.50,213
2562,electronics-2562,electronics,18.48,176
2563,clothing-2563,clothing,85.92,214
2564,books-2564,books,91.89,247
2565,home-2565,home,35.38,497
2566,toys-2566,toys,72.59,366
2567,food-2567,food,90.14,317
2568,electronics-2568,electronics,98.43,311
2569,clothing-2569,clothing,49.19,303
2570,books-2570,books,99.09,419
2571,home-2571,home,29.80,408
2572,toys-2572,toys,46.45,279
2573,food-2573,food,31.76,124
2574,electronics-2574,electronics,10.00,354
2575,clothing-2575,clothing,76.29,215
2576,books-2576,books,71.60,464
2577,home-2577,home,66.81,441
2578,toys-2578,toys,89.89,459
2579,food-2579,food,83.59,134
2580,electronics-2580,electronics,50.85,257
2581,clothing-2581,clothing,93.56,338
2582,books-2582,books,83.79,187
2583,home-2583,home,85.68,131
2584,toys-2584,toys,94.54,221
2585,food-2585,food,1.06,498
2586,electronics-2586,electronics,57.36,343
2587,clothing-2587,clothing,12.87,53
2588,books-2588,books,51.94,374
2589,home-2589,home,56.15,318
2590,toys-2590,toys,71.67,378
2591,food-2591,food,55.76,114
2592,electronics-2592,electronics,5.03,339
2593,clothing-2593,clothing,38.35,111
2594,books-2594,books,31.09,119
2595,home-2595,home,54.68,471
2596,toys-2596,toys,27.83,101
2597,food-2597,food,86.27,20
2598,electronics-2598,electronics,89.73,190
2599,clothing-2599,clothing,82.00,315
2600,books-2600,books,22.66,297
2601,home-2601,home,30.26,294
2602,toys-2602,toys,64.25,382
2603,food-2603,food,93.24,315
2604,electronics-2604,electronics,26.77,407
2605,clothing-2605,clothing,90.01,380
2606,books-2606,books,39.01,222
2607,home-2607,home,53.08,419
2608,toys-2608,toys,14.77,268
2609,food-2609,food,14.09,211
2610,electronics-2610,electronics,98.21,435
2611,clothing-2611,clothing,7.10,214
2612,books-2612,books,88.07,229
2613,home-2613,home,62.39,463
2614,toys-2614,toys,31.79,356
2615,food-2615,food,83.97,77
2616,electronics-2616,electronics,98.76,404
2617,clothing-2617,clothing,59.13,310
2618,books-2618,books,24.06,231
2619,home-2619,home,37.83,98
2620,toys-2620,toys,50.60,396
2621,food-2621,food,42.68,344
2622,electronics-2622,electronics,14.16,143
2623,clothing-2623,clothing,21.10,126
2624,books-2624,books,62.84,220
2625,home-2625,home,75.42,12
2626,toys-2626,toys,59.65,213
2627,food-2627,food,78.28,89
2628,electronics-2628,electronics,70.56,212
2629,clothing-2629,clothing,15.54,10
2630,books-2630,books,10.23,371
2631,home-2631,home,24.03,298
2632,toys-2632,toys,69.97,177
2633,food-2633,food,41.95,494
2634,electronics-2634,electronics,12.94,324
2635,clothing-2635,clothing,67.47,187
2636,books-2636,books,73.54,273
2637,home-2637,home,44.31,482
2638,toys-2638,toys,77.43,143
2639,food-2639,food,94.24,231
2640,electronics-2640,electronics,94.72,52
2641,clothing-2641,clothing,19.66,250
2642,books-2642,books,45.83,196
2643,home-2643,home,69.05,101
2644,toys-2644,toys,54.49,401
2645,food-2645,food,24.93,368
2646,electronics-2646,electronics,26.87,363
2647,clothing-2647,clothing,84.75,296
2648,books-2648,books,11.63,266
2649,home-2649,home,30.96,190
2650,toys-2650,toys,14.23,305
2651,food-2651,food,71.97,418
2652,electronics-2652,electronics,51.73,381
2653,clothing-2653,clothing,61.65,289
2654,books-2654,books,55.63,94
2655,home-2655,home,98.56,11
2656,toys-2656,toys,6.27,483
2657,food-2657,food,96.22,476
2658,electronics-2658,electronics,20.13,310
2659,clothing-2659,clothing,69.77,271
2660,books-2660,books,22.57,47
2661,home-2661,home,85.51,390
2662,toys-2662,toys,30.20,317
2663,food-2663,food,90.71,416
2664,electronics-2664,electronics,75.31,178
2665,clothing-2665,clothing,5.68,499
2666,books-2666,books,42.12,409
2667,home-2667,home,8.29,234
2668,toys-2668,toys,9.30,204
2669,food-2669,food,93.61,466
2670,electronics-2670,electronics,69.86,19
2671,clothing-2671,clothing,46.36,102
2672,books-2672,books,25.67,234
2673,home-2673,home,14.30,363
2674,toys-2674,toys,79.45,144
2675,food-2675,food,98.57,129
2676,electronics-2676,electronics,29.43,14
2677,clothing-2677,clothing,11.44,461
2678,books-2678,books,37.39,242
2679,home-2679,home,70.16,111
2680,toys-2680,toys,41.45,456
2681,food-2681,food,70.67,113
2682,electronics-2682,electronics,52.49,209
2683,clothing-2683,clothing,43.59,378
2684,books-2684,books,54.43,400
2685,home-2685,home,2.58,390
2686,toys-2686,toys,40.34,185
2687,food-2687,food,4.44,87
2688,electronics-2688,electronics,41.66,90
2689,clothing-2689,clothing,71.78,311
2690,books-2690,books,63.91,334
2691,home-2691,home,25.97,55
2692,toys-2692,toys,29.11,136
2693,food-2693,food,35.84,47
2694,electronics-2694,electronics,58.29,215
2695,clothing-2695,clothing,11.17,367
2696,books-2696,books,38.13,6
2697,home-2697,home,16.48,407
2698,toys-2698,toys,9.68,158
2699,food-2699,food,42.23,328
2700,electronics-2700,electronics,14.51,407
2701,clothing-2701,clothing,80.66,92
2702,books-2702,books,11.59,328
2703,home-2703,home,90.45,161
2704,toys-2704,toys,87.59,421
2705,food-2705,food,88.13,160
2706,electronics-2706,electronics,36.70,21
2707,clothing-2707,clothing,3.44,134
2708,books-2708,books,32.62,396
2709,home-2709,home,99.58,53
2710,toys-2710,toys,32.20,306
2711,food-2711,food,22.98,255
2712,electronics-2712,electronics,54.63,44
2713,clothing-2713,clothing,97.98,276
2714,books-2714,books,59.20,168
2715,home-2715,home,66.11,72
2716,toys-2716,toys,88.56,214
2717,food-2717,food,58.65,46
2718,electronics-2718,electronics,17.20,221
2719,clothing-2719,clothing,41.10,84
2720,books-2720,books,78.57,131
2721,home-2721,home,26.35,16
2722,toys-2722,toys,49.05,353
2723,food-2723,food,30.89,173
2724,electronics-2724,electronics,49.16,276
2725,clothing-2725,clothing,11.81,400
2726,books-2726,books,53.06,356
2727,home-2727,home,51.24,440
2728,toys-2728,toys,72.94,323
2729,food-2729,food,16.88,399
2730,electronics-2730,electronics,35.74,464
2731,clothing-2731,clothing,69.34,316
2732,books-2732,books,0.82,452
2733,home-2733,home,89.23,384
2734,toys-2734,toys,76.14,91
2735,food-2735,food,92.35,400
2736,electronics-2736,electronics,89.23,457
2737,clothing-2737,clothing,45.16,391
2738,books-2738,books,87.29,200
2739,home-2739,home,61.86,103
2740,toys-2740,toys,14.05,247
2741,food-2741,food,37.12,74
2742,electronics-2742,electronics,2.29,246
2743,clothing-2743,clothing,86.31,353
2744,books-2744,books,18.02,248
2745,home-2745,home,76.50,1
2746,toys-2746,toys,75.36,199
2747,food-2747,food,6.33,207
2748,electronics-2748,electronics,0.92,420
2749,clothing-2749,clothing,6.00,39
2750,books-2750,books,73.05,219
2751,home-2751,home,40.75,227
2752,toys-2752,toys,54.77,248
2753,food-2753,food,48.21,278
2754,electronics-2754,electronics,38.85,346
2755,clothing-2755,clothing,63.41,78
2756,books-2756,books,74.73,452
2757,home-2757,home,17.48,104
2758,toys-2758,toys,83.19,9
2759,food-2759,food,30.66,62
2760,electronics-2760,electronics,93.35,416
2761,clothing-2761,clothing,12.15,4
2762,books-2762,books,25.40,185
2763,home-2763,home,71.69,216
2764,toys-2764,toys,33.56,469
2765,food-2765,food,68.83,232
2766,electronics-2766,electronics,66.00,19
2767,clothing-2767,clothing,23.76,36
2768,books-2768,books,93.78,380
2769,home-2769,home,26.70,416
2770,toys-2770,toys,44.63,284
2771,food-2771,food,88.03,248
2772,electronics-2772,electronics,3.61,442
2773,clothing-2773,clothing,45.73,402
2774,books-2774,books,50.07,435
2775,home-2775,home,1.26,365
2776,toys-2776,toys,52.66,432
2777,food-2777,food,2.72,129
2778,electronics-2778,electronics,21.51,349
2779,clothing-2779,clothing,76.44,358
2780,books-2780,books,23.15,182
2781,home-2781,home,41.83,213
2782,toys-2782,toys,62.61,370
2783,food-2783,food,95.57,319
2784,electronics-2784,electronics,27.27,49
2785,clothing-2785,clothing,10.66,71
2786,books-2786,books,93.27,168
2787,home-2787,home,74.43,88
2788,toys-2788,toys,3.04,304
2789,food-2789,food,28.50,337
2790,electronics-2790,electronics,20.68,429
2791,clothing-2791,clothing,90.03,453
2792,books-2792,books,8.01,343
2793,home-2793,home,5.43,476
2794,toys-2794,toys,52.49,157
2795,food-2795,food,26.74,356
2796,electronics-2796,electronics,15.74,435
2797,clothing-2797,clothing,99.26,494
2798,books-2798,books,27.72,442
2799,home-2799,home,2.21,237
2800,toys-2800,toys,95.41,325
2801,food-2801,food,5.98,385
2802,electronics-2802,electronics,1.95,494
2803,clothing-2803,clothing,44.53,473
2804,books-2804,books,13.67,151
2805,home-2805,home,98.90,144
2806,toys-2806,toys,31.86,373
2807,food-2807,food,32.78,432
2808,electronics-2808,electronics,29.35,102
2809,clothing-2809,clothing,1.79,148
2810,books-2810,books,45.08,341
2811,home-2811,home,73.20,281
2812,toys-2812,toys,17.46,60
2813,food-2813,food,16.68,287
2814,electronics-2814,electronics,15.29,136
2815,clothing-2815,clothing,55.37,316
2816,books-2816,books,34.80,89
2817,home-2817,home,68.89,150
2818,toys-2818,toys,47.97,404
2819,food-2819,food,59.15,386
2820,electronics-2820,electronics,4.84,142
2821,clothing-2821,clothing,91.64,186
2822,books-2822,books,68.36,375
2823,home-2823,home,75.41,317
2824,toys-2824,toys,32.19,175
2825,food-2825,food,7.31,104
2826,electronics-2826,electronics,39.32,205
2827,clothing-2827,clothing,42.29,375
2828,books-2828,books,63.56,335
2829,home-2829,home,53.11,354
2830,toys-2830,toys,47.05,409
2831,food-2831,food,51.15,133
2832,electronics-2832,electronics,40.41,19
2833,clothing-2833,clothing,95.20,52
2834,books-2834,books,29.43,172
2835,home-2835,home,97.94,374
2836,toys-2836,toys,87.07,53
2837,food-2837,food,5.16,300
2838,electronics-2838,electronics,65.10,78
2839,clothing-2839,clothing,15.17,168
2840,books-2840,books,77.30,31
2841,home-2841,home,23.56,467
2842,toys-2842,toys,64.29,221
2843,food-2843,food,66.13,318
2844,electronics-2844,electronics,1.95,495
2845,clothing-2845,clothing,98.10,358
2846,books-2846,books,55.24,339
2847,home-2847,home,50.34,332
2848,toys-2848,toys,88.50,12
2849,food-2849,food,45.26,65
2850,electronics-2850,electronics,27.50,209
2851,clothing-2851,clothing,4.75,39
2852,books-2852,books,26.26,3
2853,home-2853,home,81.07,141
2854,toys-2854,toys,71.15,57
2855,food-2855,food,71.86,309
2856,electronics-2856,electronics,98.40,43
2857,clothing-2857,clothing,57.58,435
2858,books-2858,books,10.86,286
2859,home-2859,home,34.83,447
2860,toys-2860,toys,85.29,362
2861,food-2861,food,41.96,480
2862,electronics-2862,electronics,2.18,91
2863,clothing-2863,clothing,6.52,108
2864,books-2864,books,16.62,42
2865,home-2865,home,29.46,195
2866,toys-2866,toys,18.91,265
2867,food-2867,food,78.75,144
2868,electronics-2868,electronics,40.29,166
2869,clothing-2869,clothing,30.26,481
2870,books-2870,books,21.52,170
2871,home-2871,home,80.98,33
2872,toys-2872,toys,97.54,25
2873,food-2873,food,26.12,499
2874,electronics-2874,electronics,1.95,259
2875,clothing-2875,clothing,38.49,12
2876,books-2876,books,97.42,299
2877,home-2877,home,78.32,427
2878,toys-2878,toys,66.31,230
2879,food-2879,food,59.63,286
2880,electronics-2880,electronics,7.01,31
2881,clothing-2881,clothing,10.44,15
2882,books-2882,books,57.44,255
2883,home-2883,home,5.17,356
2884,toys-2884,toys,93.15,379
2885,food-2885,food,2.04,425
2886,electronics-2886,electronics,85.17,154
2887,clothing-2887,clothing,39.60,425
2888,books-2888,books,51.44,209
2889,home-2889,home,17.16,292
2890,toys-2890,toys,45.60,64
2891,food-2891,food,4.72,240
2892,electronics-2892,electronics,47.61,61
2893,clothing-2893,clothing,18.49,312
2894,books-2894,books,76.27,438
2895,home-2895,home,20.68,235
2896,toys-2896,toys,52.52,154
2897,food-2897,food,95.43,204
2898,electronics-2898,electronics,93.90,208
2899,clothing-2899,clothing,78.56,163
2900,books-2900,books,27.12,378
2901,home-2901,home,37.94,227
2902,toys-2902,toys,54.52,244
2903,food-2903,food,58.82,18
2904,electronics-2904,electronics,67.63,387
2905,clothing-2905,clothing,3.32,149
2906,books-2906,books,15.49,396
2907,home-2907,home,9.83,142
2908,toys-2908,toys,19.31,146
2909,food-2909,food,53.24,485
2910,electronics-2910,electronics,75.79,28
2911,clothing-2911,clothing,4.13,163
2912,books-2912,books,43.67,297
2913,home-2913,home,81.61,89
2914,toys-2914,toys,66.06,431
2915,food-2915,food,73.83,479
2916,electronics-2916,electronics,80.69,426
2917,clothing-2917,clothing,28.24,176
2918,books-2918,books,88.33,179
2919,home-2919,home,69.57,16
2920,toys-2920,toys,86.91,231
2921,food-2921,food,63.66,447
2922,electronics-2922,electronics,5.96,144
2923,clothing-2923,clothing,80.29,381
2924,books-2924,books,10.54,373
2925,home-2925,home,17.07,161
2926,toys-2926,toys,1.34,207
2927,food-2927,food,36.83,473
2928,electronics-2928,electronics,34.37,70
2929,clothing-2929,clothing,43.12,38
2930,books-2930,books,93.36,306
2931,home-2931,home,36.51,137
2932,toys-2932,toys,30.31,383
2933,food-2933,food,16.49,164
2934,electronics-2934,electronics,33.18,8
2935,clothing-2935,clothing,42.73,263
2936,books-2936,books,98.61,224
2937,home-2937,home,32.53,331
2938,toys-2938,toys,71.09,113
2939,food-2939,food,37.19,56
2940,electronics-2940,electronics,32.84,290
2941,clothing-2941,clothing,46.51,359
2942,books-2942,books,54.65,222
2943,home-2943,home,60.31,479
2944,toys-2944,toys,18.12,111
2945,food-2945,food,11.87,393
2946,electronics-2946,electronics,50.18,77
2947,clothing-2947,clothing,5.21,17
2948,books-2948,books,67.47,352
2949,home-2949,home,67.79,436
2950,toys-2950,toys,22.45,397
2951,food-2951,food,61.85,393
2952,electronics-2952,electronics,84.84,104
2953,clothing-2953,clothing,71.08,23
2954,books-2954,books,64.48,45
2955,home-2955,home,85.28,359
2956,toys-2956,toys,39.66,227
2957,food-2957,food,58.63,307
2958,electronics-2958,electronics,20.65,409
2959,clothing-2959,clothing,37.92,280
2960,books-2960,books,20.69,473
2961,home-2961,home,76.29,356
2962,toys-2962,toys,80.21,400
2963,food-2963,food,62.85,460
2964,electronics-2964,electronics,86.32,352
2965,clothing-2965,clothing,63.39,311
2966,books-2966,books,11.37,289
2967,home-2967,home,28.81,215
2968,toys-2968,toys,46.73,322
2969,food-2969,food,95.26,171
2970,electronics-2970,electronics,14.23,191
2971,clothing-2971,clothing,37.03,301
2972,books-2972,books,25.08,414
2973,home-2973,home,43.28,315
2974,toys-2974,toys,12.26,14
2975,food-2975,food,51.43,252
2976,electronics-2976,electronics,42.65,83
2977,clothing-2977,clothing,99.56,106
2978,books-2978,books,86.80,60
2979,home-2979,home,72.07,117
2980,toys-2980,toys,83.54,152
2981,food-2981,food,83.70,104
2982,electronics-2982,electronics,65.25,291
2983,clothing-2983,clothing,27.16,235
2984,books-2984,books,96.08,385
2985,home-2985,home,65.55,165
2986,toys-2986,toys,94.53,233
2987,food-2987,food,34.01,72
2988,electronics-2988,electronics,67.13,281
2989,clothing-2989,clothing,96.29,124
2990,books-2990,books,65.98,287
2991,home-2991,home,47.05,24
2992,toys-2992,toys,35.13,67
2993,food-2993,food,39.98,316
2994,electronics-2994,electronics,71.51,368
2995,clothing-2995,clothing,63.85,125
2996,books-2996,books,91.54,310
2997,home-2997,home,29.42,54
2998,toys-2998,toys,17.34,323
2999,food-2999,food,34.99,217
3000,electronics-3000,electronics,42.76,465
3001,clothing-3001,clothing,49.98,64
3002,books-3002,books,95.21,247
3003,home-3003,home,78.15,283
3004,toys-3004,toys,44.80,173
3005,food-3005,food,55.68,62
3006,electronics-3006,electronics,88.38,454
3007,clothing-3007,clothing,87.16,438
3008,books-3008,books,38.72,468
3009,home-3009,home,72.10,25
3010,toys-3010,toys,7.53,179
3011,food-3011,food,45.96,47
3012,electronics-3012,electronics,6.16,120
3013,clothing-3013,clothing,91.12,254
3014,books-3014,books,21.00,441
3015,home-3015,home,84.17,339
3016,toys-3016,toys,74.94,275
3017,food-3017,food,42.34,335
3018,electronics-3018,electronics,68.02,302
3019,clothing-3019,clothing,16.74,298
3020,books-3020,books,91.05,266
3021,home-3021,home,65.19,450
3022,toys-3022,toys,87.38,203
3023,food-3023,food,58.01,371
3024,electronics-3024,electronics,28.03,54
3025,clothing-3025,clothing,58.90,272
3026,books-3026,books,21.76,193
3027,home-3027,home,35.02,449
3028,toys-3028,toys,21.69,68
3029,food-3029,food,71.64,51
3030,electronics-3030,electronics,0.55,56
3031,clothing-3031,clothing,72.02,30
3032,books-3032,books,90.98,53
3033,home-3033,home,19.53,4
3034,toys-3034,toys,71.04,484
3035,food-3035,food,56.53,12
3036,electronics-3036,electronics,10.26,78
3037,clothing-3037,clothing,0.96,268
3038,books-3038,books,52.32,368
3039,home-3039,home,34.51,9
3040,toys-3040,toys,31.83,308
3041,food-3041,food,78.72,252
3042,electronics-3042,electronics,67.75,128
3043,clothing-3043,clothing,58.11,327
3044,books-3044,books,50.31,100
3045,home-3045,home,61.80,273
3046,toys-3046,toys,84.31,33
3047,food-3047,food,46.35,58
3048,electronics-3048,electronics,3.28,435
3049,clothing-3049,clothing,41.86,464
3050,books-3050,books,94.09,364
3051,home-3051,home,24.76,405
3052,toys-3052,toys,4.34,355
3053,food-3053,food,3.34,254
3054,electronics-3054,electronics,12.94,193
